base_beta,sigma,corr_len,sample_idx,alpha_min,sep_event
-0.155,0.05,0.1,6,-0.4010189987832666,1
-0.155,0.05,0.1,7,-0.4072342792940467,1
-0.155,0.05,0.1,8,-0.39718404902770066,1
-0.155,0.05,0.1,9,-0.4048475722186282,1
-0.155,0.05,0.1,10,-0.4034585224859796,1
-0.155,0.05,0.1,11,-0.40473171249922607,1
-0.155,0.05,0.1,12,-0.40751363241008864,1
-0.155,0.05,0.1,13,-0.40563889181234486,1
-0.155,0.05,0.1,14,-0.39996538903550233,1
-0.155,0.05,0.1,15,-0.37385807851303776,1
-0.155,0.05,0.1,16,-0.407007673395015,1
-0.155,0.05,0.1,17,-0.4016219184207947,1
-0.155,0.05,0.1,18,-0.40690449229006787,1
-0.155,0.05,0.1,19,-0.40785331529200397,1
-0.155,0.05,0.1,20,-0.3992582490305268,1
-0.155,0.05,0.1,21,-0.4024323074520633,1
-0.155,0.05,0.1,22,-0.4032872732226071,1
-0.155,0.05,0.1,23,-0.4017005317032605,1
-0.155,0.05,0.1,24,-0.40603445872488864,1
-0.155,0.05,0.1,25,-0.4082366665464187,1
-0.155,0.05,0.1,26,-0.40093163705626983,1
-0.155,0.05,0.1,27,-0.40698347714778416,1
-0.155,0.05,0.1,28,-0.4069805660277564,1
-0.155,0.05,0.1,29,-0.4036281417827037,1
-0.155,0.05,0.1,30,-0.40324464055425596,1
-0.155,0.05,0.1,31,-0.40676105361088244,1
-0.155,0.05,0.1,32,-0.40751899041275774,1
-0.155,0.05,0.1,33,-0.3959537697699547,1
-0.155,0.05,0.1,34,-0.40153459075491804,1
-0.155,0.05,0.1,35,-0.4082363889526233,1
-0.155,0.05,0.1,36,-0.4057751882262452,1
-0.155,0.05,0.1,37,-0.40171541899726854,1
-0.155,0.05,0.1,38,-0.40694149947501257,1
-0.155,0.05,0.1,39,-0.4007216603297307,1
-0.155,0.05,0.1,40,-0.3879712671807558,1
-0.155,0.05,0.1,41,-0.40617998679564554,1
-0.155,0.05,0.1,42,-0.40786147119600374,1
-0.155,0.05,0.1,43,-0.4043058072817783,1
-0.155,0.05,0.1,44,-0.4078772123038613,1
-0.155,0.05,0.1,45,-0.402299168984736,1
-0.155,0.05,0.1,46,-0.4014628707207616,1
-0.155,0.05,0.1,47,-0.4028066581666596,1
-0.155,0.05,0.1,48,-0.4052161365903984,1
-0.155,0.05,0.1,49,-0.4077025608054419,1
-0.155,0.05,0.1,50,-0.4066724155264428,1
-0.155,0.05,0.1,51,-0.38710881060051866,1
-0.155,0.05,0.1,52,-0.39897551496561223,1
-0.155,0.05,0.1,53,-0.40753526639992255,1
-0.155,0.05,0.1,54,-0.3848267986397448,1
-0.155,0.05,0.1,55,-0.4014046234096725,1
-0.155,0.05,0.1,56,-0.40714902061330743,1
-0.155,0.05,0.1,57,-0.40826045915734,1
-0.155,0.05,0.1,58,-0.40814888158699103,1
-0.155,0.05,0.1,59,-0.40305356074469495,1
-0.155,0.05,0.3,0,-0.4029126453708265,1
-0.155,0.05,0.3,1,-0.40060061700332766,1
-0.155,0.05,0.3,2,-0.40582526281536035,1
-0.155,0.05,0.3,3,-0.40371768614702536,1
-0.155,0.05,0.3,4,-0.40204503909800404,1
-0.155,0.05,0.3,5,0.09928153978247795,0
-0.155,0.05,0.3,6,-0.4066775297869527,1
-0.155,0.05,0.3,7,-0.4024380286303826,1
-0.155,0.05,0.3,8,-0.4077854147703472,1
-0.155,0.05,0.3,9,-0.3962520576850563,1
-0.155,0.05,0.3,10,-0.4071696505797111,1
-0.155,0.05,0.3,11,-0.40731597791274016,1
-0.155,0.05,0.3,12,-0.39890357523299014,1
-0.155,0.05,0.3,13,-0.40804751154127383,1
-0.155,0.05,0.3,14,-0.3845612223132671,1
-0.155,0.05,0.3,15,-0.4001342955851884,1
-0.155,0.05,0.3,16,-0.40806946491431095,1
-0.155,0.05,0.3,17,-0.4082044757480824,1
-0.155,0.05,0.3,18,-0.4049209761847516,1
-0.155,0.05,0.3,19,-0.4030011699512981,1
-0.155,0.05,0.3,20,-0.40638282651643987,1
-0.155,0.05,0.3,21,-0.4083617710534545,1
-0.155,0.05,0.3,22,-0.4079196764201315,1
-0.155,0.05,0.3,23,0.20387795207804993,0
-0.155,0.05,0.3,24,-0.4039943269664686,1
-0.155,0.05,0.3,25,0.20387795207804993,0
-0.155,0.05,0.3,26,-0.4068019854651134,1
-0.155,0.05,0.3,27,-0.4063602853880537,1
-0.155,0.05,0.3,28,-0.37166046520185836,1
-0.155,0.05,0.3,29,-0.40676823706639603,1
-0.155,0.05,0.3,30,-0.4018672951042046,1
-0.155,0.05,0.3,31,-0.40413045020792726,1
-0.155,0.05,0.3,32,-0.40598550459774335,1
-0.155,0.05,0.3,33,-0.40311954244488224,1
-0.155,0.05,0.3,34,-0.4044559643361723,1
-0.155,0.05,0.3,35,0.20387795207804993,0
-0.155,0.05,0.3,36,-0.40265311561985995,1
-0.155,0.05,0.3,37,-0.40716113519781955,1
-0.155,0.05,0.3,38,-0.39645763733685574,1
-0.155,0.05,0.3,39,-0.39633891136074134,1
-0.155,0.05,0.3,40,-0.40778628679454026,1
-0.155,0.05,0.3,41,-0.3956929260516255,1
-0.155,0.05,0.3,42,-0.4072297024950723,1
-0.155,0.05,0.3,43,-0.38401902485508826,1
-0.155,0.05,0.3,44,-0.4078883206525616,1
-0.155,0.05,0.3,45,-0.40789957515289654,1
-0.155,0.05,0.3,46,-0.3938561839006901,1
-0.155,0.05,0.3,47,-0.4059546340007143,1
-0.155,0.05,0.3,48,-0.3975924131326696,1
-0.155,0.05,0.3,49,-0.4032203273208503,1
-0.155,0.05,0.3,50,-0.40001062811685467,1
-0.155,0.05,0.3,51,-0.39331469339316844,1
-0.155,0.05,0.3,52,-0.40656087538061336,1
-0.155,0.05,0.3,53,-0.40815667562920266,1
-0.155,0.05,0.3,54,-0.407301844201486,1
-0.155,0.05,0.3,55,0.20387795207804993,0
-0.155,0.05,0.3,56,-0.3924859527588141,1
-0.155,0.05,0.3,57,-0.407497604942522,1
-0.155,0.05,0.3,58,-0.4042071648329594,1
-0.155,0.05,0.3,59,-0.40817482401322985,1
-0.15,0.01,0.02,0,-0.37082008314812703,1
-0.15,0.01,0.02,1,-0.37212298554807954,1
-0.15,0.01,0.02,2,-0.38234021052997746,1
-0.15,0.01,0.02,3,-0.36946462166851723,1
-0.15,0.01,0.02,4,-0.37436093551009847,1
-0.15,0.01,0.02,5,0.05757386069373971,0
-0.15,0.01,0.02,6,-0.37232238487246255,1
-0.15,0.01,0.02,7,0.18221387681099194,0
-0.15,0.01,0.02,8,-0.36998961267075153,1
-0.15,0.01,0.02,9,0.17604850419681675,0
-0.15,0.01,0.02,10,-0.3746848814320287,1
-0.15,0.01,0.02,11,0.17682619048177234,0
-0.15,0.01,0.02,12,-0.3834503618826474,1
-0.15,0.01,0.02,13,-0.3708702625026635,1
-0.15,0.01,0.02,14,-0.36759662605554294,1
-0.15,0.01,0.02,15,-0.36741386979750595,1
-0.15,0.01,0.02,16,-0.37948130586685386,1
-0.15,0.01,0.02,17,-0.3444351519845377,1
-0.15,0.01,0.02,18,-0.3672815553540099,1
-0.15,0.01,0.02,19,-0.37388868350236754,1
-0.15,0.01,0.02,20,-0.37704300335427765,1
-0.15,0.01,0.02,21,-0.3780257040583045,1
-0.15,0.01,0.02,22,-0.3766924536976117,1
-0.15,0.01,0.02,23,-0.3689897173368889,1
-0.15,0.01,0.02,24,-0.375714069595796,1
-0.15,0.01,0.02,25,-0.38145492187802515,1
-0.15,0.01,0.02,26,-0.37581737201756593,1
-0.15,0.01,0.02,27,-0.3703280928042066,1
-0.15,0.01,0.02,28,0.022882518539285412,0
-0.15,0.01,0.02,29,-0.3728961502329325,1
-0.15,0.01,0.02,30,-0.3804387179214399,1
-0.15,0.01,0.02,31,0.06085234597424777,0
-0.15,0.01,0.02,32,-0.38137573981435136,1
-0.15,0.01,0.02,33,-0.3672165953452231,1
-0.15,0.01,0.02,34,-0.37155080239343824,1
-0.15,0.01,0.02,35,-0.3744547212294829,1
-0.15,0.01,0.02,36,-0.3705575655487565,1
-0.15,0.01,0.02,37,-0.373562767552624,1
-0.15,0.01,0.02,38,-0.37050675037725384,1
-0.15,0.01,0.02,39,0.18638048354296066,0
-0.15,0.01,0.02,40,-0.31639090169110823,1
-0.15,0.01,0.02,41,-0.37605464590715115,1
-0.15,0.01,0.02,42,-0.37511894861741457,1
-0.15,0.01,0.02,43,-0.3723504498843455,1
-0.15,0.01,0.02,44,-0.37353945253334647,1
-0.15,0.01,0.02,45,0.15351102957040152,0
-0.15,0.01,0.02,46,-0.37005150698453265,1
-0.15,0.01,0.02,47,-0.3665578486741964,1
-0.15,0.01,0.02,48,-0.36916347093133295,1
-0.15,0.01,0.02,49,-0.36771419635354075,1
-0.15,0.01,0.02,50,-0.17336490206246194,1
-0.15,0.01,0.02,51,-0.37525024695846226,1
-0.15,0.01,0.02,52,-0.37479094880604685,1
-0.15,0.01,0.02,53,-0.3800157467718578,1
-0.15,0.01,0.02,54,-0.377080895282829,1
-0.15,0.01,0.02,55,-0.38197705045682767,1
-0.15,0.01,0.02,56,-0.36871095854641,1
-0.15,0.01,0.02,57,-0.37224539000224444,1
-0.15,0.01,0.02,58,-0.3743237552211733,1
-0.15,0.01,0.02,59,-0.37132536495718876,1
-0.15,0.01,0.1,0,-0.38113111667826755,1
-0.15,0.01,0.1,1,-0.3940714372171279,1
-0.15,0.01,0.1,2,-0.3497635537694407,1
-0.15,0.01,0.1,3,0.18037989867998083,0
-0.15,0.01,0.1,4,0.17851774114713373,0
-0.15,0.01,0.1,5,-0.37000389281429785,1
-0.15,0.01,0.1,6,0.18551791432208503,0
-0.15,0.01,0.1,7,0.18932084295404614,0
-0.15,0.01,0.1,8,-0.3010341364640209,1
-0.15,0.01,0.1,9,0.18744083024547803,0
-0.15,0.01,0.1,10,-0.3730515721748456,1
-0.15,0.01,0.1,11,-0.08855358562584248,1
-0.15,0.01,0.1,12,-0.34095797488631574,1
-0.15,0.01,0.1,13,-0.3900455743376773,1
-0.15,0.01,0.1,14,-0.36741063576537825,1
-0.15,0.01,0.1,15,0.1854061540085216,0
-0.15,0.01,0.1,16,0.1831379768466283,0
-0.15,0.01,0.1,17,-0.36835490401730536,1
-0.15,0.01,0.1,18,0.1853038360967911,0
-0.15,0.01,0.1,19,0.18934890605302415,0
-0.15,0.01,0.1,20,0.1807469537927697,0
-0.15,0.01,0.1,21,0.181505844060098,0
-0.15,0.01,0.1,22,-0.3728982356129767,1
-0.15,0.01,0.1,23,0.18508459807234987,0
-0.15,0.01,0.1,24,0.19084790420327544,0
-0.15,0.01,0.1,25,0.18124465830662367,0
-0.15,0.01,0.1,26,-0.37752047822900603,1
-0.15,0.01,0.1,27,-0.017275592267323503,1
-0.15,0.01,0.1,28,0.2072063835769041,0
-0.15,0.01,0.1,29,-0.33298135143822905,1
-0.15,0.01,0.1,30,-0.3674833086107147,1
-0.15,0.01,0.1,31,0.20280068475295226,0
-0.15,0.01,0.1,32,0.18763509801128506,0
-0.15,0.01,0.1,33,-0.3665909275835851,1
-0.15,0.01,0.1,34,-0.20674974938549628,1
-0.15,0.01,0.1,35,0.1632618681844764,0
-0.15,0.01,0.1,36,-0.3677766221707466,1
-0.15,0.01,0.1,37,-0.3734675270393077,1
-0.15,0.01,0.1,38,-0.36802439731736436,1
-0.15,0.01,0.1,39,0.18079897944560278,0
-0.15,0.01,0.1,40,-0.37397350731324625,1
-0.15,0.01,0.1,41,0.2061334912917542,0
-0.15,0.01,0.1,42,-0.37020045850779665,1
-0.15,0.01,0.1,43,0.18566292655688035,0
-0.15,0.01,0.1,44,0.14093418039463168,0
-0.15,0.01,0.1,45,-0.16411800713696678,1
-0.15,0.01,0.1,46,-0.3682050032963687,1
-0.15,0.01,0.1,47,-0.37252297392411443,1
-0.15,0.01,0.1,48,-0.3679755998061492,1
-0.15,0.01,0.1,49,-0.3738766798991895,1
-0.15,0.01,0.1,50,0.18970742018298642,0
-0.15,0.01,0.1,51,-0.374790769934164,1
-0.15,0.01,0.1,52,-0.37078494155829966,1
-0.15,0.01,0.1,53,0.17767566530553175,0
-0.15,0.01,0.1,54,-0.36709467604820994,1
-0.15,0.01,0.1,55,0.1952179374278763,0
-0.15,0.01,0.1,56,-0.09175194526333302,1
-0.15,0.01,0.1,57,-0.37511068093553773,1
-0.15,0.01,0.1,58,-0.3671828381731306,1
-0.15,0.01,0.1,59,-0.37663929537412105,1
-0.15,0.01,0.3,0,0.20947967495818368,0
-0.15,0.01,0.3,1,-0.21242970230754135,1
-0.15,0.01,0.3,2,-0.08451616536909745,1
-0.15,0.01,0.3,3,-0.38121873316106525,1
-0.15,0.01,0.3,4,0.20260358764965178,0
-0.15,0.01,0.3,5,0.19296912273955633,0
-0.15,0.01,0.3,6,-0.3800978418974117,1
-0.15,0.01,0.3,7,-0.004260751964743847,1
-0.15,0.01,0.3,8,-0.36915985819485553,1
-0.15,0.01,0.3,9,0.1938610916576794,0
-0.15,0.01,0.3,10,0.19735947805807869,0
-0.15,0.01,0.3,11,0.20516569137489737,0
-0.15,0.01,0.3,12,0.18622457841714898,0
-0.15,0.01,0.3,13,0.21153771600182028,0
-0.15,0.01,0.3,14,0.19815939957902465,0
-0.15,0.01,0.3,15,0.19640429865122253,0
-0.15,0.01,0.3,16,0.18610585923330994,0
-0.15,0.01,0.3,17,0.18045000687431187,0
-0.15,0.01,0.3,18,0.19795610813666042,0
-0.15,0.01,0.3,19,-0.37439895067217416,1
-0.15,0.01,0.3,20,0.17655335295842164,0
-0.15,0.01,0.3,21,0.19535787316548445,0
-0.15,0.01,0.3,22,0.18796162689445198,0
-0.15,0.01,0.3,23,-0.372787999778599,1
-0.15,0.01,0.3,24,-0.37412531118801867,1
-0.15,0.01,0.3,25,0.18792484009080207,0
-0.15,0.01,0.3,26,0.17770242142141882,0
-0.15,0.01,0.3,27,-0.3696127070813814,1
-0.15,0.01,0.3,28,-0.012862789942080455,1
-0.15,0.01,0.3,29,0.1916957495829634,0
-0.15,0.01,0.3,30,0.17844903475789903,0
-0.15,0.01,0.3,31,-0.09864348112547594,1
-0.15,0.01,0.3,32,0.010370150406786127,1
-0.15,0.01,0.3,33,-0.3806374162399668,1
-0.15,0.01,0.3,34,-0.26562859272819467,1
-0.15,0.01,0.3,35,-0.3842722224440143,1
-0.15,0.01,0.3,36,-0.37018057937764115,1
-0.15,0.01,0.3,37,0.1373980873933589,0
-0.15,0.01,0.3,38,0.17907175003891695,0
-0.15,0.01,0.3,39,-0.3677284212530625,1
-0.15,0.01,0.3,40,0.20034616208695946,0
-0.15,0.01,0.3,41,-0.3780054398136488,1
-0.15,0.01,0.3,42,0.20833028051648558,0
-0.15,0.01,0.3,43,0.1858526070688667,0
-0.15,0.01,0.3,44,0.19632527895743504,0
-0.15,0.01,0.3,45,0.1942899130977106,0
-0.15,0.01,0.3,46,-0.36990781411999824,1
-0.15,0.01,0.3,47,0.04880948984209038,0
-0.15,0.01,0.3,48,0.2070862591185349,0
-0.15,0.01,0.3,49,0.18411075913246738,0
-0.15,0.01,0.3,50,0.20319139707661565,0
-0.15,0.01,0.3,51,-0.38140053850573646,1
-0.15,0.01,0.3,52,0.2065032898115849,0
-0.15,0.01,0.3,53,0.18869496047508005,0
-0.15,0.01,0.3,54,0.18824453322491763,0
-0.15,0.01,0.3,55,0.1796598259041072,0
-0.15,0.01,0.3,56,0.18084939404080594,0
-0.15,0.01,0.3,57,0.18646039893093455,0
-0.15,0.01,0.3,58,-0.3668451926970134,1
-0.15,0.01,0.3,59,-0.37512912679924637,1
-0.15,0.03,0.02,0,-0.40787620659723683,1
-0.15,0.03,0.02,1,-0.39469932821218207,1
-0.15,0.03,0.02,2,-0.40317679108692056,1
-0.15,0.03,0.02,3,-0.40577232903580124,1
-0.15,0.03,0.02,4,-0.4069465423853104,1
-0.15,0.03,0.02,5,-0.4075358908394646,1
-0.15,0.03,0.02,6,-0.4066065953383203,1
-0.15,0.03,0.02,7,-0.40319654183666437,1
-0.15,0.03,0.02,8,-0.40601721317729444,1
-0.15,0.03,0.02,9,-0.4082938652612607,1
-0.15,0.03,0.02,10,-0.40359704398514196,1
-0.15,0.03,0.02,11,-0.4026056812186698,1
-0.15,0.03,0.02,12,-0.4081369954871364,1
-0.15,0.03,0.02,13,-0.40670108411922956,1
-0.15,0.03,0.02,14,-0.4046225755378665,1
-0.15,0.03,0.02,15,-0.4006345114476161,1
-0.15,0.03,0.02,16,-0.40159304713257193,1
-0.15,0.03,0.02,17,-0.40627172708024234,1
-0.15,0.03,0.02,18,-0.40817470376896026,1
-0.15,0.03,0.02,19,-0.40637515275150193,1
-0.15,0.03,0.02,20,-0.4078151134480326,1
-0.15,0.03,0.02,21,-0.40544408959321565,1
-0.15,0.03,0.02,22,-0.39701552662484163,1
-0.15,0.03,0.02,23,-0.408390167092146,1
-0.15,0.03,0.02,24,-0.4041124856633534,1
-0.15,0.03,0.02,25,-0.3996552240121008,1
-0.15,0.03,0.02,26,-0.4021340786251199,1
-0.15,0.03,0.02,27,-0.4052394459087493,1
-0.15,0.03,0.02,28,-0.3946614897852855,1
-0.15,0.03,0.02,29,-0.3936053095088721,1
-0.15,0.03,0.02,30,-0.40558245504533547,1
-0.15,0.03,0.02,31,-0.403379755509866,1
-0.15,0.03,0.02,32,-0.40172771327632745,1
-0.15,0.03,0.02,33,-0.40094105601650937,1
-0.15,0.03,0.02,34,-0.40602690537683117,1
-0.15,0.03,0.02,35,-0.405194928378249,1
-0.15,0.03,0.02,36,-0.40777205427515995,1
-0.15,0.03,0.02,37,-0.3960283546565889,1
-0.15,0.03,0.02,38,-0.4057432514842307,1
-0.15,0.03,0.02,39,-0.40435393243389073,1
-0.15,0.03,0.02,40,-0.4045535755889281,1
-0.15,0.03,0.02,41,-0.40615121610244126,1
-0.15,0.03,0.02,42,-0.4018546351431212,1
-0.15,0.03,0.02,43,-0.398926191113015,1
-0.15,0.03,0.02,44,-0.40820315289310594,1
-0.15,0.03,0.02,45,-0.3964479438584338,1
-0.15,0.03,0.02,46,-0.4029668309933463,1
-0.15,0.03,0.02,47,-0.4029746682124453,1
-0.15,0.03,0.02,48,-0.40063576611158425,1
-0.15,0.03,0.02,49,-0.3889069344186382,1
-0.15,0.03,0.02,50,-0.40581845796510735,1
-0.15,0.03,0.02,51,-0.38847080694784175,1
-0.15,0.03,0.02,52,-0.4042807864173652,1
-0.15,0.03,0.02,53,-0.4049886441882469,1
-0.15,0.03,0.02,54,-0.4056462839750521,1
-0.15,0.03,0.02,55,-0.400912594909035,1
-0.15,0.03,0.02,56,-0.40402691286748854,1
-0.15,0.03,0.02,57,-0.40381857245538993,1
-0.15,0.03,0.02,58,-0.40595970220003164,1
-0.15,0.03,0.02,59,-0.4045323115068158,1
-0.15,0.03,0.1,0,-0.3922642129645127,1
-0.15,0.03,0.1,1,-0.399626861653102,1
-0.15,0.03,0.1,2,-0.40363953195078134,1
-0.15,0.03,0.1,3,-0.39772874685523785,1
-0.15,0.03,0.1,4,-0.3941145131543752,1
-0.15,0.03,0.1,5,-0.40833772002078145,1
-0.15,0.03,0.1,6,-0.40384773743617364,1
-0.15,0.03,0.1,7,-0.408111214609104,1
-0.15,0.03,0.1,8,-0.4061196377524891,1
-0.15,0.03,0.1,9,-0.38572530379520836,1
-0.15,0.03,0.1,10,-0.39399327607507767,1
-0.15,0.03,0.1,11,-0.4082712530147861,1
-0.15,0.03,0.1,12,-0.4078184749367387,1
-0.15,0.03,0.1,13,-0.3943116355502743,1
-0.15,0.03,0.1,14,-0.40779036463649115,1
-0.15,0.03,0.1,15,-0.4007287726841414,1
-0.15,0.03,0.1,16,-0.4042791548674409,1
-0.15,0.03,0.1,17,-0.401880941653886,1
-0.15,0.03,0.1,18,-0.40273625964545395,1
-0.15,0.03,0.1,19,-0.39799755234824036,1
-0.15,0.03,0.1,20,-0.40258628452255696,1
-0.15,0.03,0.1,21,-0.40763846192160846,1
-0.15,0.03,0.1,22,-0.3984666377303888,1
-0.15,0.03,0.1,23,-0.4082137432482662,1
-0.15,0.03,0.1,24,-0.385896483961875,1
-0.15,0.03,0.1,25,-0.4067618982623977,1
-0.15,0.03,0.1,26,-0.4012320983703571,1
-0.15,0.03,0.1,27,-0.39758048022419107,1
-0.15,0.03,0.1,28,-0.38799885488434027,1
-0.15,0.03,0.1,29,-0.4083687172354183,1
-0.15,0.03,0.1,30,-0.4055192473217213,1
-0.15,0.03,0.1,31,-0.3936213543536807,1
-0.15,0.03,0.1,32,-0.4058052507075923,1
-0.15,0.03,0.1,33,-0.4082904349428486,1
-0.15,0.03,0.1,34,-0.4019123828997033,1
-0.15,0.03,0.1,35,-0.39221059759741383,1
-0.15,0.03,0.1,36,-0.39864966453803047,1
-0.15,0.03,0.1,37,-0.40253378527256833,1
-0.15,0.03,0.1,38,-0.40263221354218204,1
-0.15,0.03,0.1,39,-0.3996368591194702,1
-0.15,0.03,0.1,40,-0.371112213890365,1
-0.15,0.03,0.1,41,-0.40528855780776946,1
-0.15,0.03,0.1,42,-0.38892342489332526,1
-0.15,0.03,0.1,43,-0.3826622070909071,1
-0.15,0.03,0.1,44,-0.39868552273051894,1
-0.15,0.03,0.1,45,-0.4060071129304584,1
-0.15,0.03,0.1,46,-0.38349368329565586,1
-0.15,0.03,0.1,47,-0.3983046449953214,1
-0.15,0.03,0.1,48,-0.406174139049235,1
-0.15,0.03,0.1,49,-0.4058179976211926,1
-0.15,0.03,0.1,50,-0.3915576621654786,1
-0.15,0.03,0.1,51,-0.4064454338785796,1
-0.15,0.03,0.1,52,-0.40505137843503597,1
-0.15,0.03,0.1,53,-0.4080961626899518,1
-0.15,0.03,0.1,54,-0.3738639229240858,1
-0.15,0.03,0.1,55,-0.3981510167250901,1
-0.15,0.03,0.1,56,-0.4026219095879341,1
-0.15,0.03,0.1,57,-0.4083596494941523,1
-0.15,0.03,0.1,58,-0.40831468105941343,1
-0.15,0.03,0.1,59,-0.39220103261057915,1
-0.15,0.03,0.3,0,-0.3880398389513135,1
-0.15,0.03,0.3,1,-0.389786556013076,1
-0.15,0.03,0.3,2,-0.3813996198673386,1
-0.15,0.03,0.3,3,-0.40510927115819984,1
-0.15,0.03,0.3,4,-0.37836069665418814,1
-0.15,0.03,0.3,5,-0.4059992567827176,1
-0.15,0.03,0.3,6,-0.39163804277822784,1
-0.15,0.03,0.3,7,-0.38837883069575363,1
-0.15,0.03,0.3,8,-0.39905100740102495,1
-0.15,0.03,0.3,9,-0.37388009669396605,1
-0.15,0.03,0.3,10,-0.40828808716650217,1
-0.15,0.03,0.3,11,-0.23124080825661217,1
-0.15,0.03,0.3,12,0.21635165413041213,0
-0.15,0.03,0.3,13,0.21635165413041213,0
-0.15,0.03,0.3,14,-0.3902258311402996,1
-0.15,0.03,0.3,15,-0.40090341115028466,1
-0.15,0.03,0.3,16,-0.3691249489303297,1
-0.15,0.03,0.3,17,-0.3815333640066312,1
-0.15,0.03,0.3,18,-0.3853557665239653,1
-0.15,0.03,0.3,19,-0.40006825518578304,1
-0.15,0.03,0.3,20,-0.4075202470393131,1
-0.15,0.03,0.3,21,-0.3977349419686617,1
-0.15,0.03,0.3,22,-0.4076965282023648,1
-0.15,0.03,0.3,23,0.19320868421878595,0
-0.15,0.03,0.3,24,0.21635165413041213,0
-0.15,0.03,0.3,25,-0.40419451829002895,1
-0.15,0.03,0.3,26,-0.4081237663348867,1
-0.15,0.03,0.3,27,-0.3930352462585625,1
-0.15,0.03,0.3,28,-0.39562147065608594,1
-0.15,0.03,0.3,29,-0.4061231483452892,1
-0.15,0.03,0.3,30,-0.3724806675176409,1
-0.15,0.03,0.3,31,-0.3694165971656931,1
-0.15,0.03,0.3,32,-0.3911693467378429,1
-0.15,0.03,0.3,33,-0.40283752004993995,1
-0.15,0.03,0.3,34,-0.403226701172079,1
-0.15,0.03,0.3,35,-0.38156809474260284,1
-0.15,0.03,0.3,36,-0.4051818783862296,1
-0.15,0.03,0.3,37,-0.1333296918872439,1
-0.15,0.03,0.3,38,-0.40631940893066837,1
-0.15,0.03,0.3,39,-0.40760317516283934,1
-0.15,0.03,0.3,40,-0.39670183071434445,1
-0.15,0.03,0.3,41,-0.38535677779279764,1
-0.15,0.03,0.3,42,-0.4029424234784397,1
-0.15,0.03,0.3,43,-0.4071431196924062,1
-0.15,0.03,0.3,44,-0.40199901801453763,1
-0.15,0.03,0.3,45,-0.40727273646064927,1
-0.15,0.03,0.3,46,-0.3751505241803319,1
-0.15,0.03,0.3,47,-0.4018878778907244,1
-0.15,0.03,0.3,48,-0.4043942940364606,1
-0.15,0.03,0.3,49,-0.4046800418067199,1
-0.15,0.03,0.3,50,-0.40288389274200076,1
-0.15,0.03,0.3,51,-0.40460857053762467,1
-0.15,0.03,0.3,52,-0.39103147304129077,1
-0.15,0.03,0.3,53,-0.38058063283832844,1
-0.15,0.03,0.3,54,-0.39439508671769136,1
-0.15,0.03,0.3,55,-0.4039331140884309,1
-0.15,0.03,0.3,56,-0.4080626657588526,1
-0.15,0.03,0.3,57,-0.37503093038747204,1
-0.15,0.03,0.3,58,-0.3858587977164275,1
-0.15,0.03,0.3,59,-0.4053700835287618,1
-0.15,0.05,0.02,0,-0.4073804815176036,1
-0.15,0.05,0.02,1,-0.4074754984205751,1
-0.15,0.05,0.02,2,-0.40113144695559694,1
-0.15,0.05,0.02,3,-0.40731005245852,1
-0.15,0.05,0.02,4,-0.4029191368216317,1
-0.15,0.05,0.02,5,-0.40279559173691437,1
-0.15,0.05,0.02,6,-0.4057884738646166,1
-0.15,0.05,0.02,7,-0.40770433119064897,1
-0.15,0.05,0.02,8,-0.4073506012673659,1
-0.15,0.05,0.02,9,-0.38642916455580106,1
-0.15,0.05,0.02,10,-0.4081898887854249,1
-0.15,0.05,0.02,11,-0.39962490781659676,1
-0.15,0.05,0.02,12,-0.406295658955261,1
-0.15,0.05,0.02,13,-0.4022736194445948,1
-0.15,0.05,0.02,14,-0.39338150636835684,1
-0.15,0.05,0.02,15,-0.38795193220490654,1
-0.15,0.05,0.02,16,-0.40708456274817223,1
-0.15,0.05,0.02,17,-0.4057799939072772,1
-0.15,0.05,0.02,18,-0.3999289203997916,1
-0.15,0.05,0.02,19,-0.4018775762256916,1
-0.15,0.05,0.02,20,-0.40575521574156787,1
-0.15,0.05,0.02,21,-0.40649645561883546,1
-0.15,0.05,0.02,22,-0.40646471405394574,1
-0.15,0.05,0.02,23,-0.40159920896962026,1
-0.15,0.05,0.02,24,-0.40758224303534746,1
-0.15,0.05,0.02,25,-0.4064586159306466,1
-0.15,0.05,0.02,26,-0.4043142460076948,1
-0.15,0.05,0.02,27,-0.4008589117083687,1
-0.15,0.05,0.02,28,-0.4057205047603517,1
-0.15,0.05,0.02,29,-0.40006476928685647,1
-0.15,0.05,0.02,30,-0.4054680280058417,1
-0.15,0.05,0.02,31,-0.4008868413170494,1
-0.15,0.05,0.02,32,-0.4066312058928517,1
-0.15,0.05,0.02,33,-0.40354188469225427,1
-0.15,0.05,0.02,34,-0.4075331348637857,1
-0.15,0.05,0.02,35,-0.40663304118162785,1
-0.15,0.05,0.02,36,-0.40328416857141847,1
-0.15,0.05,0.02,37,-0.40348071515869977,1
-0.15,0.05,0.02,38,-0.4079853723845482,1
-0.15,0.05,0.02,39,-0.4064577662222537,1
-0.15,0.05,0.02,40,-0.4008097019049596,1
-0.15,0.05,0.02,41,-0.40385396875699386,1
-0.15,0.05,0.02,42,-0.40818943202482594,1
-0.15,0.05,0.02,43,-0.40596403606546944,1
-0.15,0.05,0.02,44,-0.3977790456212017,1
-0.15,0.05,0.02,45,-0.3882386878001461,1
-0.15,0.05,0.02,46,-0.4021177699347078,1
